id,crop_type,yield_amount,date,area,rainfall,temperature,temperature_invalid,rainfall_invalid,yield_invalid
1801,Wheat,49.209625647660175,2020-01-14,74.227560593923,129.69572802861205,21.502312633047282,21.502312633047282,129.69572802861205,49.209625647660175
14,,31.429395994056684,2020-01-14,47.17618587245379,90.41393584095741,12.824361680309867,12.824361680309867,90.41393584095741,31.429395994056684
3588,Wheat,64.61526488999952,2020-01-14,132.2717215509186,68.52808812335317,26.156764713428096,26.156764713428096,68.52808812335317,64.61526488999952
15,Wheat,59.97056628759762,2020-01-15,90.06175651204249,88.42421416878064,33.99939938115749,33.99939938115749,88.42421416878064,59.97056628759762
3589,CORN,36.39624508564429,2020-01-15,64.43131665459637,51.99211894128735,24.535395387877557,24.535395387877557,51.99211894128735,36.39624508564429
1802,barley,57.89938381816853,2020-01-15,93.10495564688345,69.77849293529167,16.679993057483983,16.679993057483983,69.77849293529167,57.89938381816853
3590,RICE,51.780399822047094,2020-01-16,26.674008065309785,62.13794741552034,28.174320069124565,28.174320069124565,62.13794741552034,51.780399822047094
1803,,68.15999634083445,2020-01-16,,79.95157358279482,28.666880645022836,28.666880645022836,79.95157358279482,68.15999634083445
16,wheat,74.89022957608621,2020-01-16,135.20240506461073,88.07351517249782,38.55191671160011,38.55191671160011,88.07351517249782,74.89022957608621
3591,potato,81.39966361113152,2020-01-17,21.262048029306797,81.38293345180168,29.49592996050963,29.49592996050963,81.38293345180168,81.39966361113152
1804,rice,,2020-01-17,100.42831369677197,42.28221377313068,22.037325278132432,22.037325278132432,42.28221377313068,23.393850020566813
17,Potato,86.79132775668299,2020-01-17,76.52768072397292,66.77434223844723,,23.23512281458611,66.77434223844723,86.79132775668299
3592,corn,70.34572661759516,2020-01-18,31.911105871263906,89.23253942362857,19.971687688161122,-19.971687688161122,89.23253942362857,70345.72661759517
18,Potato,,2020-01-18,142.31645102795645,68.25157623165401,41.43823039433454,41.43823039433454,68.25157623165401,46.81886298104667
1805,potato,47.350732743334156,2020-01-18,148.0360721530481,83.62292079378503,22.88711099397989,,,-999.0
19,,60.420654037365885,2020-01-19,40.024152105382626,58.31637441273793,22.526515746976127,22.526515746976127,58.31637441273793,60.420654037365885
1806,corn,56.25634415567884,2020-01-19,,27.041611251964063,,29.276631289646005,27.041611251964063,56.25634415567884
3593,Soybean,73.28689797989347,2020-01-19,44.98504728143106,36.76982304192399,25.253442343223877,25.253442343223877,36.76982304192399,73.28689797989347
20,CORN,,2020-01-20,20.3822748083643,95.81120151110801,31.741357911806872,31.741357911806872,95.81120151110801,61.75910197490335
1807,Potato,39.443055047762606,2020-01-20,134.11429389872347,93.94879718379043,15.947299854024967,15.947299854024967,93.94879718379043,39.443055047762606
3594,RICE,53.57917421959416,2020-01-20,78.39256955031567,76.17214812073436,19.771209059874263,19.771209059874263,76.17214812073436,53.57917421959416
21,SOYBEAN,56.307454969240496,2020-01-21,134.8035422402649,53.67539480448111,,25.92104751863209,53.67539480448111,56.307454969240496
1808,,79.34277347245062,2020-01-21,88.7195503874532,94.79831890385587,14.442671793932135,14.442671793932135,94.79831890385587,79.34277347245062
3595,maize,58.19019245123148,2020-01-21,108.2097060792097,62.02222110897675,28.056465613694847,-28.056465613694847,62.02222110897675,58190.19245123148
22,Soybean,52.05408320317413,2020-01-22,128.67536771471032,98.01929049062112,26.08079036446289,26.08079036446289,98.01929049062112,52.05408320317413
1809,corn,44.00561301833266,2020-01-22,45.29381233872199,110.75066621929462,33.90373877777917,33.90373877777917,110.75066621929462,44.00561301833266
3596,Potato,68.5703037223076,2020-01-22,,60.55801038691154,,23.798103582931493,60.55801038691154,68.5703037223076
1810,POTATO,53.07785512379749,2020-01-23,143.6845594012961,51.34940474526115,13.250576623114068,13.250576623114068,51.34940474526115,53.07785512379749
3597,BARLEY,77.10107837187068,2020-01-23,,80.1657381927803,34.86351061275678,34.86351061275678,80.1657381927803,77.10107837187068
23,Soybean,60.23687627140742,2020-01-23,148.96258263073827,,23.758852870842365,23.758852870842365,82.04495366789452,60.23687627140742
3598,,24.582590369192772,2020-01-24,82.54589192803537,63.16702021398773,34.23844988448959,34.23844988448959,63.16702021398773,24.582590369192772
1811,corn,62.19696551507043,2020-01-24,,,21.043212499977233,21.043212499977233,80.94236998865351,62.19696551507043
24,BARLEY,,2020-01-24,105.11508833573964,75.80220506983919,34.44523790933223,34.44523790933223,75.80220506983919,15.872942784140788
3599,Soybean,34.28326028631204,2020-01-25,83.0541981936558,111.56088981719672,,21.632891383544774,111.56088981719672,34.28326028631204
1812,barley,45.145608060031314,2020-01-25,56.436635234273986,91.10285393069246,14.61616360895223,14.61616360895223,91.10285393069246,45.145608060031314
25,,64.2459222429992,2020-01-25,,,35.80532355391132,35.80532355391132,60.589679951618194,64.2459222429992
1813,CORN,26.47334030905691,2020-01-26,35.40966795791776,88.14300897131933,25.28284429133251,-25.28284429133251,88.14300897131933,26473.340309056908
26,WHEAT,56.06460458105268,2020-01-26,125.77286351177551,,28.656558429505658,28.656558429505658,43.19742148395842,56.06460458105268
3600,Wheat,73.81359754716289,2020-01-26,85.52080976831105,106.7875149193381,29.15347726293537,29.15347726293537,106.7875149193381,73.81359754716289
27,Rice,,2020-01-27,128.21968663681216,60.97255905330101,18.448010216126118,18.448010216126118,60.97255905330101,50.99063247383033
3601,,50.17441558897226,2020-01-27,82.48369199462472,106.70958531130314,34.435888559491225,34.435888559491225,106.70958531130314,50.17441558897226
1814,CORN,,2020-01-27,44.22330943593269,55.53139608438087,32.75222590671363,32.75222590671363,55.53139608438087,47.89793802175631
28,BARLEY,85.18522635319748,2020-01-28,89.67981986359756,68.99097499307989,32.70765475047922,,,-999.0
3602,WHEAT,44.40648157853295,2020-01-28,11.228465708668496,64.8683918214445,28.079826856091877,28.079826856091877,64.8683918214445,44.40648157853295
1815,,69.92390175630972,2020-01-28,126.59886582280195,17.441599469798547,30.38099700726312,30.38099700726312,17.441599469798547,69.92390175630972
29,corn,44.511492427170225,2020-01-29,63.53104370833952,,33.01161758431406,33.01161758431406,18.092143564982965,44.511492427170225
1816,,49.58207580725143,2020-01-29,96.01740130440322,85.99175877662628,,48.770489824686784,85.99175877662628,49.58207580725143
3603,,,2020-01-29,10.241475095377698,53.2552804815312,23.80976251058415,23.80976251058415,53.2552804815312,35.82308790409445
1817,corn,42.0908238792732,2020-01-30,137.85438672836426,73.58117724283096,38.48266334346989,38.48266334346989,73.58117724283096,42.0908238792732
3604,Soybean,46.46208787799624,2020-01-30,,79.44441743528184,21.048110176799522,21.048110176799522,79.44441743528184,46.46208787799624
30,maize,48.74119856518242,2020-01-30,140.83813015605946,72.45979031721234,28.053618310066465,28.053618310066465,72.45979031721234,48.74119856518242
1818,wheat,68.82283864414059,2020-01-31,42.475583302090016,63.302112926763876,22.48849270034696,22.48849270034696,63.302112926763876,68.82283864414059
3605,,33.9022162502424,2020-01-31,24.217924480085035,73.71016859364322,36.77189599422667,36.77189599422667,73.71016859364322,33.9022162502424
31,corn,,2020-01-31,70.49640458622522,100.57781195145003,44.87560579904624,44.87560579904624,100.57781195145003,84.81105503467077
1819,Potato,50.12508599817525,2020-02-01,26.95940033884621,96.64198881214718,,20.51026939990976,96.64198881214718,50.12508599817525
3606,maize,86.45312352950819,2020-02-01,108.68556725367145,62.3227756586764,37.308414624800804,37.308414624800804,62.3227756586764,86.45312352950819
32,Barley,42.60578986577319,2020-02-01,85.43471141495367,,17.575275319315814,17.575275319315814,91.72380235510734,42.60578986577319
1820,POTATO,47.581743868902244,2020-02-02,10.8522543365826,,51.88765960145951,51.88765960145951,76.49408958296692,47.581743868902244
3607,wheat,54.897615293946906,2020-02-02,38.688244552239965,48.22371687015371,28.570575282663114,28.570575282663114,48.22371687015371,54.897615293946906
33,,46.98242682960742,2020-02-02,72.45600299752628,65.21193114329007,12.495886391626957,12.495886391626957,65.21193114329007,46.98242682960742
1821,CORN,57.62189306033264,2020-02-03,81.10068526623913,44.71014953849651,38.8806277612499,-38.8806277612499,44.71014953849651,57621.89306033264
34,soybean,53.17467036392025,2020-02-03,,78.86343331807218,24.53337251780163,24.53337251780163,78.86343331807218,53.17467036392025
3608,SOYBEAN,54.510793588942235,2020-02-03,135.25997466578582,76.65207662598971,36.509152391596416,36.509152391596416,76.65207662598971,54.510793588942235
35,Barley,68.13537036361943,2020-02-04,,63.85806233028811,36.20774940440779,36.20774940440779,63.85806233028811,68.13537036361943
3609,,64.34550325919368,2020-02-04,,67.66044030952627,6.80266889259347,6.80266889259347,67.66044030952627,64.34550325919368
1822,Soybean,67.085606275958,2020-02-04,149.76297025347833,29.47586933843256,35.239309989832776,35.239309989832776,29.47586933843256,67.085606275958
36,maize,58.78405517321088,2020-02-05,16.715458201126623,81.55252711484799,22.22026046344045,22.22026046344045,81.55252711484799,58.78405517321088
3610,maize,70.10219510190973,2020-02-05,146.62506730542583,95.04218470740608,41.287454768585064,41.287454768585064,95.04218470740608,70.10219510190973
1823,POTATO,,2020-02-05,,49.60942715312646,31.26583206063612,31.26583206063612,49.60942715312646,91.39272053889937
3611,rice,69.9963250828576,2020-02-06,,94.53165265530599,29.55244429232058,29.55244429232058,94.53165265530599,69.9963250828576
1824,maize,68.21654434939936,2020-02-06,53.175242875120446,137.72930873643867,32.99617527433815,32.99617527433815,137.72930873643867,68.21654434939936
37,Wheat,36.41862252725407,2020-02-06,133.48674604107782,116.4066969608698,22.96023538632941,,,-999.0
1825,maize,,2020-02-07,132.76020162366405,96.04305278312314,19.090680665748224,19.090680665748224,96.04305278312314,73.3448663654328
38,Soybean,,2020-02-07,72.21513464820777,102.18610350042572,38.55543755903287,38.55543755903287,102.18610350042572,47.96473842269979
3612,Wheat,72.05159602822121,2020-02-07,48.064365068593446,105.49362857037174,32.08147935600355,32.08147935600355,105.49362857037174,72.05159602822121
1826,Soybean,48.49527571633343,2020-02-08,119.44111723831436,82.75769289995092,32.341082062725405,32.341082062725405,82.75769289995092,48.49527571633343
39,corn,46.974452202968095,2020-02-08,92.45211079102882,91.06224199289444,34.785152083533255,,,-999.0
3613,rice,46.62208543928841,2020-02-08,81.36875825849175,,28.520626911823506,28.520626911823506,46.55999555357468,46.62208543928841
1827,CORN,,2020-02-09,12.158123250715496,73.56871056255923,31.790318664080793,31.790318664080793,73.56871056255923,40.832445894866524
3614,,,2020-02-09,,88.13669143454516,42.38612733934872,42.38612733934872,88.13669143454516,51.752465410055756
40,Potato,55.062151806062985,2020-02-09,,65.78811093261139,34.236954761435875,-34.236954761435875,65.78811093261139,55062.15180606298
3615,,67.8897978405359,2020-02-10,122.86935172414064,59.99051884860908,22.8684700172575,22.8684700172575,59.99051884860908,67.8897978405359
41,Corn,,2020-02-10,10.474298717569479,96.92562132807186,37.605754364626,37.605754364626,96.92562132807186,62.74197788834921
1828,CORN,57.28929325318862,2020-02-10,,71.992338005765,24.121212264089934,24.121212264089934,71.992338005765,57.28929325318862
3616,CORN,48.57545968575551,2020-02-11,134.38043872017346,47.73279253489779,43.2819782232045,43.2819782232045,47.73279253489779,48.57545968575551
42,Soybean,62.75938194866939,2020-02-11,44.34061311011001,,28.08475198416674,28.08475198416674,36.07122402084858,62.75938194866939
1829,Corn,58.09384433924376,2020-02-11,52.07374601338944,,27.178083981801983,27.178083981801983,107.42304738915229,58.09384433924376
3617,Soybean,56.539746702014405,2020-02-12,129.18043750165208,67.59311716749363,34.786513549983674,34.786513549983674,67.59311716749363,56.539746702014405
43,WHEAT,29.976169871696747,2020-02-12,,71.99933604143912,28.584473589957256,28.584473589957256,71.99933604143912,29.976169871696747
1830,SOYBEAN,40.438655061953824,2020-02-12,30.954285041704154,66.0432795436256,43.737757329971224,43.737757329971224,66.0432795436256,40.438655061953824
3618,BARLEY,62.72589265470167,2020-02-13,70.67137281755689,,36.72574991567472,36.72574991567472,105.08984259753016,62.72589265470167
44,soybean,,2020-02-13,23.887234215803005,92.96500358976347,,38.22267036882085,92.96500358976347,72.7035510017423
1831,barley,54.115018239769256,2020-02-13,41.68631756319044,92.79522836127204,30.743036825970556,30.743036825970556,92.79522836127204,54.115018239769256
3619,SOYBEAN,68.64830390689232,2020-02-14,,69.12730499685624,29.23689116560534,29.23689116560534,69.12730499685624,68.64830390689232
1832,,62.86029169802363,2020-02-14,75.60117261251946,69.72456507882849,48.43989809250156,48.43989809250156,69.72456507882849,62.86029169802363
45,barley,60.65906036218602,2020-02-14,,96.94579418731212,,21.111433425987073,96.94579418731212,60.65906036218602
1833,rice,62.400484195787676,2020-02-15,69.48150978952154,127.0012074311348,18.069147778617403,18.069147778617403,127.0012074311348,62.400484195787676
46,rice,77.76256398442507,2020-02-15,40.10315970986584,95.24440389065175,14.852824499328099,14.852824499328099,95.24440389065175,77.76256398442507
3620,rice,30.329368834963454,2020-02-15,23.66108374067772,117.63365813423604,21.528829687345507,21.528829687345507,117.63365813423604,30.329368834963454
1834,,64.68088402358184,2020-02-16,50.44422191239175,97.11549580086647,,,,-999.0
47,Barley,63.779541132177826,2020-02-16,38.64310600084861,85.92905034165123,28.65029283379491,28.65029283379491,85.92905034165123,63.779541132177826
3621,Wheat,67.83775097115192,2020-02-16,15.634267886695097,92.2802459994172,39.560652347106554,39.560652347106554,92.2802459994172,67.83775097115192
48,Corn,73.75628474899557,2020-02-17,35.41111462700937,73.72509571438249,39.683426695484656,39.683426695484656,73.72509571438249,73.75628474899557
3622,POTATO,53.730579515183244,2020-02-17,,68.76595821696515,34.72770719247377,34.72770719247377,68.76595821696515,53.730579515183244
1835,BARLEY,61.60091133502077,2020-02-17,34.110565108984574,109.7571405585702,,-19.858211972983774,109.7571405585702,61600.91133502077
3623,wheat,67.96603589260556,2020-02-18,69.54973840601572,107.67829583748015,43.247157896110394,43.247157896110394,107.67829583748015,67.96603589260556
1836,rice,49.74904034058902,2020-02-18,,64.06684074761397,22.67879059850518,22.67879059850518,64.06684074761397,49.74904034058902
49,,64.35234990139176,2020-02-18,11.957439815991064,92.12648436048215,34.39864782153428,,,-999.0
3624,barley,69.12369626228798,2020-02-19,149.37689706353967,89.86977974133991,,30.919510315239968,89.86977974133991,69.12369626228798
1837,corn,49.761211477232905,2020-02-19,148.6153697228884,105.18826325266832,25.844075231691175,25.844075231691175,105.18826325266832,49.761211477232905
50,Wheat,,2020-02-19,118.05276558695284,54.91333442382527,39.328052909949676,39.328052909949676,54.91333442382527,77.66310722000678
3625,POTATO,81.70178400157297,2020-02-20,23.615590219774536,55.477544331225175,29.229207053594305,29.229207053594305,55.477544331225175,81.70178400157297
51,RICE,,2020-02-20,132.5048343743362,57.67459746006156,16.4527036014003,16.4527036014003,57.67459746006156,65.4168176250523
1838,CORN,39.59878711487749,2020-02-20,118.89082125875666,70.97709340752554,35.105535098950355,,,-999.0
52,CORN,56.22541957219582,2020-02-21,95.98277836626784,80.3904410459271,35.218122735427315,35.218122735427315,80.3904410459271,56.22541957219582
1839,Barley,84.46577385661581,2020-02-21,51.43117547401577,81.59794473274091,,34.828757637482475,81.59794473274091,84.46577385661581
3626,rice,77.99595298315742,2020-02-21,129.78787541493273,125.31714002393257,43.79885416196179,43.79885416196179,125.31714002393257,77.99595298315742
53,,91.88947931741097,2020-02-22,36.34799743518072,83.23142032307256,38.03387454784678,38.03387454784678,83.23142032307256,91.88947931741097
1840,BARLEY,58.00471397999715,2020-02-22,44.273254597698674,119.77767102084033,27.368635953686912,27.368635953686912,119.77767102084033,58.00471397999715
3627,corn,,2020-02-22,77.19762917405885,85.38844983251579,,48.09811182668731,85.38844983251579,78.0015334498622
54,Barley,,2020-02-23,49.93891957172316,33.31434881966773,22.103077186682295,22.103077186682295,33.31434881966773,71.24501340176616
1841,rice,54.536660730644996,2020-02-23,40.47322264923135,52.88535186487341,,15.087060108875118,52.88535186487341,54.536660730644996
3628,barley,,2020-02-23,125.80102737054278,79.42463308342117,32.98423397849361,32.98423397849361,79.42463308342117,79.56451135506136
55,Potato,66.61977719681296,2020-02-24,76.62973763109486,90.38546496461134,,39.910071606119125,90.38546496461134,66.61977719681296
1842,CORN,44.08172965995988,2020-02-24,29.137310428465078,84.08799872350839,44.835153866003985,44.835153866003985,84.08799872350839,44.08172965995988
3629,maize,,2020-02-24,124.39781950382027,,26.99155090688992,-26.99155090688992,57.61848869323298,62384.29565398595
56,Wheat,38.97082434199857,2020-02-25,143.6084332272621,,,32.22323941802727,98.37590474302164,38.97082434199857
3630,,58.59816689562621,2020-02-25,138.23888019069082,108.54615198523027,39.59963669239,39.59963669239,108.54615198523027,58.59816689562621
1843,wheat,102.1502591249903,2020-02-25,87.18627695692217,90.00782675800498,30.829272861782762,30.829272861782762,90.00782675800498,102.1502591249903
3631,BARLEY,71.30702178069916,2020-02-26,51.699001580054386,92.03926845054474,31.182601003658746,31.182601003658746,92.03926845054474,71.30702178069916
1844,Barley,42.11484504968071,2020-02-26,94.75605207346818,92.10749228653232,,24.28444417061503,92.10749228653232,42.11484504968071
57,CORN,38.890151271071076,2020-02-26,44.629192054483994,77.17525182985469,,57.78545914587216,77.17525182985469,38.890151271071076
3632,wheat,,2020-02-27,142.97190948468042,94.88680763921006,38.105808866864464,38.105808866864464,94.88680763921006,69.29292053515341
1845,,51.87898737956698,2020-02-27,108.77037249283921,,35.51115251221877,35.51115251221877,67.8862408044924,51.87898737956698
58,rice,62.702438495785884,2020-02-27,112.43042654878433,138.51751021392886,15.893817712484193,15.893817712484193,138.51751021392886,62.702438495785884
1846,Soybean,64.64373660063569,2020-02-28,105.22987193071351,131.35969454837442,35.04174542053018,35.04174542053018,131.35969454837442,64.64373660063569
59,soybean,60.5890020228684,2020-02-28,,62.12971437029274,44.35909899774279,-44.35909899774279,62.12971437029274,60589.0020228684
3633,CORN,53.77019050527088,2020-02-28,31.23337445006684,66.51480844002818,31.331976261314757,31.331976261314757,66.51480844002818,53.77019050527088
60,SOYBEAN,49.28633244015053,2020-02-29,51.698628770403054,,30.344906143066687,-30.344906143066687,70.22190637296589,49286.33244015053
3634,rice,64.5705220473993,2020-02-29,21.475628863088673,100.10159975538934,46.01028306096978,46.01028306096978,100.10159975538934,64.5705220473993
1847,barley,67.50136540143944,2020-02-29,50.926663579673544,46.875788324131136,30.916759195275556,30.916759195275556,46.875788324131136,67.50136540143944
61,Soybean,60.70238007693893,2020-03-01,73.82823118309592,69.41714713819877,20.65042586723768,20.65042586723768,69.41714713819877,60.70238007693893
3635,maize,58.061192580989115,2020-03-01,70.42617243212888,,27.99172354235243,27.99172354235243,102.08915963064905,58.061192580989115
1848,WHEAT,72.9566204109933,2020-03-01,56.24354075555851,115.76595450719074,34.775887707890064,34.775887707890064,115.76595450719074,72.9566204109933
62,Corn,82.5039674679499,2020-03-02,,,29.458922398776032,29.458922398776032,77.43259149137255,82.5039674679499
1849,Potato,85.78869116383493,2020-03-02,105.4120349619273,109.71392191343895,24.434324824031822,24.434324824031822,109.71392191343895,85.78869116383493
3636,,45.865569920395124,2020-03-02,125.96521560985796,62.617825804119924,37.51880084747165,,,-999.0
1850,Wheat,66.35128188335311,2020-03-03,58.92266970970797,126.90167826581333,39.8382197968543,39.8382197968543,126.90167826581333,66.35128188335311
3637,soybean,78.11582817208767,2020-03-03,76.27895828868239,43.954705033696435,29.84930128958544,29.84930128958544,43.954705033696435,78.11582817208767
63,soybean,69.1899541696969,2020-03-03,121.81623193025075,71.16133820156394,35.97875098214216,-35.97875098214216,71.16133820156394,69189.95416969691
1851,wheat,43.00021309993362,2020-03-04,39.767246546703824,39.71466008202132,25.865738341378673,25.865738341378673,39.71466008202132,43.00021309993362
3638,CORN,,2020-03-04,126.10013485427197,93.95466403318991,31.58862260806748,31.58862260806748,93.95466403318991,59.668663737384975
64,Corn,41.72554745314257,2020-03-04,44.062269917615396,,42.14040845595399,42.14040845595399,44.25007393459502,41.72554745314257
1852,barley,55.065636587768765,2020-03-05,62.40706151754354,57.73911953505498,29.07525622216803,29.07525622216803,57.73911953505498,55.065636587768765
3639,RICE,,2020-03-05,112.15615281120273,40.12623299215424,,30.623368226510873,40.12623299215424,89.65043733007823
65,SOYBEAN,57.24718105745133,2020-03-05,111.55769724701587,,47.69552776965289,47.69552776965289,65.79619932638586,57.24718105745133
1853,SOYBEAN,63.61379428423071,2020-03-06,48.09178206091687,116.79673082730224,39.18672322573504,39.18672322573504,116.79673082730224,63.61379428423071
3640,SOYBEAN,34.61392464352494,2020-03-06,39.3199740594507,,,39.905173225269756,83.29854879420569,34.61392464352494
66,POTATO,46.92181148373402,2020-03-06,19.56877200274726,77.05763695390931,45.37145340615717,45.37145340615717,77.05763695390931,46.92181148373402
3641,RICE,50.718456535375864,2020-03-07,142.84342748592493,68.3539414443305,,41.41704304749732,68.3539414443305,50.718456535375864
67,Barley,,2020-03-07,143.71379786319605,110.24937111556312,26.347081962390405,26.347081962390405,110.24937111556312,53.25463938189794
1854,Rice,90.09352875061371,2020-03-07,,32.60909019825546,43.701809848108226,43.701809848108226,32.60909019825546,90.09352875061371
68,Soybean,52.9370448974087,2020-03-08,37.02209795679781,,,43.18259741998227,134.6267217752495,52.9370448974087
3642,barley,59.63086243221641,2020-03-08,18.50936360811648,110.0372702106497,38.603190513312306,38.603190513312306,110.0372702106497,59.63086243221641
1855,Soybean,,2020-03-08,,39.409167414916325,46.827476426224045,46.827476426224045,39.409167414916325,38.17419770548888
69,POTATO,52.045029138106266,2020-03-09,133.58389066899127,112.99170388484953,37.33999253413334,37.33999253413334,112.99170388484953,52.045029138106266
3643,CORN,76.27042934160005,2020-03-09,135.7591590561313,69.78375916940298,33.34584514320419,-33.34584514320419,69.78375916940298,76270.42934160004
1856,WHEAT,77.24836045554477,2020-03-09,129.4355944819851,67.39716177079588,42.65609878489892,42.65609878489892,67.39716177079588,77.24836045554477
3644,,65.26745742482474,2020-03-10,52.62208285865236,107.31953271799108,35.39685708380471,35.39685708380471,107.31953271799108,65.26745742482474
1857,corn,61.974132378988216,2020-03-10,,84.43755313345267,,31.68283936537771,84.43755313345267,61.974132378988216
70,maize,40.44838625619104,2020-03-10,123.32624934616082,60.25323267608083,29.03859266836006,-29.03859266836006,60.25323267608083,40448.38625619104
1858,potato,71.90583031667146,2020-03-11,19.068107933528246,119.47481298533401,22.01010773542555,22.01010773542555,119.47481298533401,71.90583031667146
71,Soybean,57.4235520654564,2020-03-11,,62.27394587846049,32.643087540409404,32.643087540409404,62.27394587846049,57.4235520654564
3645,Barley,63.995463600940525,2020-03-11,,66.81395003503897,41.52014483590465,41.52014483590465,66.81395003503897,63.995463600940525
1859,CORN,57.868639829879974,2020-03-12,113.43584122916513,75.06763241645052,45.6390052642421,45.6390052642421,75.06763241645052,57.868639829879974
